Order Date,Order ID,Coupon Code,Customer Type,Order Country,Channels,Gender,Brand,Category,Gross Revenue
"Mar 24, 2025, 12:55:09 PM",APPENKSA80033006830877,KYF,NEW,Saudi Arabia,App,MEN,NEW BALANCE,SNEAKERS,475.14
"Mar 24, 2025, 12:04:01 PM",APPORKSA80034006831570,DH135,NEW,Saudi Arabia,App,WOMEN,LOEFFLER RANDALL,MULES,1302.79
"Mar 24, 2025, 12:01:19 PM",APPORKSA80034006828156,KYF,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,PUMPS,2107.45
"Mar 24, 2025, 5:09:06 AM",ORKSA80033000100885,KYF,Returning,Saudi Arabia,Web,WOMEN,SAM EDELMAN,FLAT SHOES,574.76
"Mar 24, 2025, 5:06:23 AM",APPORKSA80034006830258,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 24, 2025, 3:38:41 AM",ANDENKWT80035006791595,DH40,Returning,Kuwait,App,UNISEX,CALVIN KLEIN,SNEAKERS,330.58
"Mar 24, 2025, 3:38:41 AM",ANDENKWT80035006791595,DH40,Returning,Kuwait,App,MEN,ALLBIRDS,SNEAKERS,341.31
"Mar 24, 2025, 2:44:00 AM",APPENKSA80033006827120,KYF,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2268.39
"Mar 24, 2025, 2:00:29 AM",APPORKSA80034006807414,KYF,Returning,Saudi Arabia,App,WOMEN,JW PEI,MINI BAGS,429.15
"Mar 24, 2025, 2:00:29 AM",APPORKSA80034006807414,KYF,Returning,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,429.15
"Mar 24, 2025, 12:24:28 AM",APPORKSA80034006826815,KYF,NEW,Saudi Arabia,App,WOMEN,TORY BURCH,JEWELRY,452.15
"Mar 23, 2025, 11:54:06 PM",ORKSA80034000099521,KYF,NEW,Saudi Arabia,Web,MEN,OFF-WHITE,SNEAKERS,1609.33
"Mar 23, 2025, 10:44:40 PM",APPENQAT800311006827852,DH17,NEW,Qatar,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,409.34
"Mar 23, 2025, 10:40:23 PM",APPENUAE80031006827471,DG44,Returning,United Arab Emirates,App,WOMEN,NIKE,SNEAKERS,540
"Mar 23, 2025, 10:34:50 PM",APPORKSA80034006824171,KYF,Returning,Saudi Arabia,App,WOMEN,SAM EDELMAN,SANDALS,306.54
"Mar 23, 2025, 10:06:07 PM",APPENKSA80033006807928,KYF,Returning,Saudi Arabia,App,MEN,MONOLITHICO,SANDALS,1249.15
"Mar 23, 2025, 9:52:21 PM",APPENKSA80033006827558,KYF,NEW,Saudi Arabia,App,MEN,MAGNANNI,LOAFERS,1195.5
"Mar 23, 2025, 9:49:03 PM",APPORKSA80034006826790,BH6,NEW,Saudi Arabia,App,GIRL,GOLDEN GOOSE,SNEAKERS,904.29
"Mar 23, 2025, 9:42:32 PM",APPORKSA80034006808891,KYF,Returning,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,781.68
"Mar 23, 2025, 9:15:40 PM",APPENKSA80033006827273,KYF,Returning,Saudi Arabia,App,WOMEN,STEVE MADDEN,PUMPS,475.14
"Mar 23, 2025, 6:54:06 PM",ORUAE80031000343635,DH33,Returning,United Arab Emirates,Web,WOMEN,FLABELUS,FLAT SHOES,514.29
"Mar 23, 2025, 5:45:40 PM",APPORKSA80034006826081,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,429.15
"Mar 23, 2025, 11:06:05 AM",APPENKSA80033006824475,KYF,Returning,Saudi Arabia,App,BABY,GOLDEN GOOSE,SNEAKERS,689.72
"Mar 23, 2025, 4:25:19 AM",APPENKSA80033006792502,KYF,Returning,Saudi Arabia,App,UNISEX,CALVIN KLEIN,SNEAKERS,659.0699999999999
"Mar 23, 2025, 3:13:05 AM",ORKSA80033000100828,KYF,NEW,Saudi Arabia,Web,WOMEN,SCHUTZ,SANDALS,482.8
"Mar 22, 2025, 11:25:24 PM",APPORKSA80034006754647,KYF,Returning,Saudi Arabia,App,BABY,NEW BALANCE,SNEAKERS,291.21
"Mar 22, 2025, 11:22:05 PM",ORKSA80034000099459,KYT,NEW,Saudi Arabia,Web,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 22, 2025, 9:32:22 PM",APPORKSA80034006820768,KYF,Returning,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2268.39
"Mar 22, 2025, 9:25:12 PM",APPORKSA80034006797247,KYF,Returning,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2176.43
"Mar 22, 2025, 7:05:45 PM",APPORKSA80034006737390,KYT,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2176.43
"Mar 22, 2025, 6:47:43 PM",APPENKWT80035006819764,KYF,NEW,Kuwait,App,WOMEN,JW PEI,TOP-HANDLE BAGS,393.97
"Mar 22, 2025, 5:09:29 PM",APPORKSA80034006818617,KYF,Returning,Saudi Arabia,App,WOMEN,SAM EDELMAN,SANDALS,475.14
"Mar 22, 2025, 5:09:29 PM",APPORKSA80034006818617,KYF,Returning,Saudi Arabia,App,WOMEN,SAM EDELMAN,PUMPS,574.76
"Mar 22, 2025, 2:58:44 PM",APPORKSA80034006771613,KYF,Returning,Saudi Arabia,App,BOY,ADIDAS,SNEAKERS,206.91
"Mar 22, 2025, 12:30:15 PM",APPENKSA80033006759097,KYF,NEW,Saudi Arabia,App,WOMEN,AQUAZZURA,SANDALS,3494.55
"Mar 22, 2025, 7:45:51 AM",APPORKSA80034006804873,KYF,NEW,Saudi Arabia,App,WOMEN,ON,SNEAKERS,740.8
"Mar 22, 2025, 7:45:51 AM",APPORKSA80034006804873,KYF,NEW,Saudi Arabia,App,WOMEN,NIKE,SNEAKERS,636.07
"Mar 22, 2025, 6:14:30 AM",APPENKSA80033006808830,KYF,NEW,Saudi Arabia,App,MEN,MAGNANNI,LOAFERS,1195.5
"Mar 22, 2025, 4:10:55 AM",APPORKSA80034006816618,KYT,Returning,Saudi Arabia,App,BOY,DOLCE & GABBANA,SANDALS,1057.56
"Mar 22, 2025, 3:08:49 AM",APPENKSA80033006128755,CK,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,FLAT SHOES,1180.17
"Mar 22, 2025, 2:58:14 AM",APPORKSA80034006688952,KYT,Returning,Saudi Arabia,App,WOMEN,SAM EDELMAN,SANDALS,498.13
"Mar 22, 2025, 2:56:46 AM",ANDORKSA80034006816278,KYF,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,PUMPS,2268.39
"Mar 22, 2025, 1:48:22 AM",APPENKSA80033006816010,KYF,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,PUMPS,2107.45
"Mar 21, 2025, 11:55:46 PM",APPENKSA80033006814249,KYF,Returning,Saudi Arabia,App,WOMEN,AMINA MUADDI,PUMPS,2444.65
"Mar 21, 2025, 11:48:23 PM",APPORKSA80034006815312,KYF,Returning,Saudi Arabia,App,MEN,,SNEAKERS,597.75
"Mar 21, 2025, 10:47:10 PM",APPORKSA80034006805539,KYF,NEW,Saudi Arabia,App,WOMEN,TORY BURCH,JEWELRY,383.17
"Mar 21, 2025, 9:28:25 PM",APPORKSA80034006804099,KYF,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,SANDALS,459.81
"Mar 21, 2025, 7:53:11 PM",APPORKSA80034006813729,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,498.13
"Mar 21, 2025, 7:17:04 PM",APPORKSA80034006809337,KYF,Returning,Saudi Arabia,App,WOMEN,ANNI LU,JEWELRY,268.22
"Mar 21, 2025, 7:17:04 PM",APPORKSA80034006809337,KYF,Returning,Saudi Arabia,App,WOMEN,VALENTINO GARAVANI,JEWELRY,894.07
"Mar 21, 2025, 6:26:11 PM",APPORKSA80034006735300,KYF,NEW,Saudi Arabia,App,MEN,NIKE,SANDALS,582.4300000000001
"Mar 21, 2025, 5:52:12 PM",APPORKSA80034006660217,KYF,NEW,Saudi Arabia,App,WOMEN,GOLDEN GOOSE,SNEAKERS,1693.63
"Mar 21, 2025, 5:40:50 PM",APPORKWT80036006812428,DH40,NEW,Kuwait,App,UNISEX,ADIDAS,SNEAKERS,746.64
"Mar 21, 2025, 5:26:40 PM",APPENKSA80033006807628,KYT,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,SANDALS,498.13
"Mar 21, 2025, 5:26:40 PM",APPENKSA80033006807628,KYT,NEW,Saudi Arabia,App,WOMEN,CASTANER,ESPADRILLES,490.46
"Mar 21, 2025, 5:16:35 PM",APPORKSA80034006762202,KYF,Returning,Saudi Arabia,App,BOY,NEW BALANCE,SNEAKERS,605.41
"Mar 21, 2025, 5:16:35 PM",APPORKSA80034006762202,KYF,Returning,Saudi Arabia,App,GIRL,NEW BALANCE,SNEAKERS,298.88
"Mar 21, 2025, 4:03:07 PM",APPENKSA80033006782650,KYF,Returning,Saudi Arabia,App,WOMEN,BIRKENSTOCK,SANDALS,390.84
"Mar 21, 2025, 4:03:07 PM",APPENKSA80033006782650,KYF,Returning,Saudi Arabia,App,MEN,BIRKENSTOCK,SANDALS,375.51
"Mar 21, 2025, 3:42:54 PM",APPORKSA80034006812610,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 21, 2025, 3:11:41 PM",APPORKSA80034006812381,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,498.13
"Mar 21, 2025, 1:09:05 PM",APPENKWT80035000023993,KYF,NEW,Kuwait,App,MEN,BIRKENSTOCK,SANDALS,533.31
"Mar 21, 2025, 11:52:26 AM",APPORKSA80034006811790,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,429.15
"Mar 21, 2025, 9:52:06 AM",APPENKSA80033006807180,KYF,Returning,Saudi Arabia,App,BOY,ADIDAS,SNEAKERS,206.91
"Mar 21, 2025, 9:26:39 AM",APPENUAE80031006207166,BH33,Returning,United Arab Emirates,App,WOMEN,JW PEI,TOP-HANDLE BAGS,394.29
"Mar 21, 2025, 5:50:53 AM",APPORKSA80034006477376,KYF,Returning,Saudi Arabia,App,BOY,NEW BALANCE,SNEAKERS,429.15
"Mar 21, 2025, 5:50:53 AM",APPORKSA80034006477376,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NIKE,SNEAKERS,536.45
"Mar 21, 2025, 5:26:33 AM",APPENKSA80033006810593,KYT,NEW,Saudi Arabia,App,WOMEN,ASICS,SNEAKERS,406.16
"Mar 21, 2025, 5:26:33 AM",APPENKSA80033006810593,KYT,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,1103.5500000000002
"Mar 21, 2025, 5:00:07 AM",ORKSA80034000099369,KYT,NEW,Saudi Arabia,Web,WOMEN,JW PEI,TOP-HANDLE BAGS,398.5
"Mar 21, 2025, 3:24:57 AM",APPORKSA80034006752879,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 21, 2025, 3:04:55 AM",APPENKSA80033006744071,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 21, 2025, 12:35:25 AM",APPORKSA80034006786779,KYF,NEW,Saudi Arabia,App,UNISEX,ADIDAS,SNEAKERS,229.9
"Mar 21, 2025, 12:13:14 AM",APPENKSA80033006804444,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 20, 2025, 11:24:43 PM",APPORKSA80034006799649,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,536.45
"Mar 20, 2025, 11:16:25 PM",APPORKSA80034006780409,KYF,Returning,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2268.39
"Mar 20, 2025, 11:05:54 PM",APPORKSA80034006790356,BH7,Returning,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2674.55
"Mar 20, 2025, 10:34:41 PM",APPORKSA80034006780883,KYF,NEW,Saudi Arabia,App,MEN,NEW BALANCE,SNEAKERS,444.48
"Mar 20, 2025, 8:49:40 PM",APPENKSA80033006807849,KYF,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,FLAT SHOES,605.41
"Mar 20, 2025, 8:37:48 PM",APPORKSA80034006807817,KYF,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,SANDALS,574.76
"Mar 20, 2025, 8:12:06 PM",APPENKSA80033006784068,KYT,Returning,Saudi Arabia,App,MEN,MAGNANNI,LOAFERS,1256.81
"Mar 20, 2025, 7:28:13 PM",APPORKSA80034006787794,KYF,Returning,Saudi Arabia,App,GIRL,NEW BALANCE,SNEAKERS,329.53
"Mar 20, 2025, 7:28:13 PM",APPORKSA80034006787794,KYF,Returning,Saudi Arabia,App,BOY,ASICS,SNEAKERS,283.55
"Mar 20, 2025, 7:28:13 PM",APPORKSA80034006787794,KYF,Returning,Saudi Arabia,App,GIRL,ASICS,SNEAKERS,283.55
"Mar 20, 2025, 6:41:19 PM",APPENKSA80033006803480,KYF,Returning,Saudi Arabia,App,UNISEX,ADIDAS,SNEAKERS,206.91
"Mar 20, 2025, 6:41:19 PM",APPENKSA80033006803480,KYF,Returning,Saudi Arabia,App,BOY,ADIDAS,SNEAKERS,206.91
"Mar 20, 2025, 2:55:06 PM",APPORKWT80036000014742,KYF,Returning,Kuwait,App,BOY,ADIDAS,SNEAKERS,202.59
"Mar 20, 2025, 2:09:21 PM",APPENKSA80033006806042,KYF,Returning,Saudi Arabia,App,MEN,BOSS,SNEAKERS,996.25
"Mar 20, 2025, 2:07:16 PM",APPORKSA80034006805987,KYF,Returning,Saudi Arabia,App,WOMEN,SAM EDELMAN,SANDALS,306.54
"Mar 20, 2025, 12:45:06 PM",ORKSA80034000099319,BH6,Returning,Saudi Arabia,Web,WOMEN,JW PEI,TOTES,574.76
"Mar 20, 2025, 9:33:45 AM",APPORUAE80032006706450,BH6,Returning,United Arab Emirates,App,MEN,VERSACE,LOAFERS,2742.86
"Mar 20, 2025, 4:57:57 AM",APPORKSA80034006655342,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 20, 2025, 4:11:30 AM",APPORKSA80034006670955,KYF,Returning,Saudi Arabia,App,MEN,VEJA,SNEAKERS,590.09
"Mar 20, 2025, 2:31:36 AM",APPORKSA80034006803690,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 20, 2025, 2:16:08 AM",APPORKSA80034006803443,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,429.15
"Mar 20, 2025, 1:11:54 AM",APPENKSA80033006763009,KYF,Returning,Saudi Arabia,App,WOMEN,VERSACE,PUMPS,2758.85
"Mar 19, 2025, 11:41:05 PM",ORKSA80034000099286,KYF,NEW,Saudi Arabia,Web,MEN,NEW BALANCE,SNEAKERS,705.04
"Mar 19, 2025, 11:16:48 PM",APPENKSA80033006800535,KYF,Returning,Saudi Arabia,App,WOMEN,JW PEI,TOTES,574.76
"Mar 19, 2025, 10:21:43 PM",APPORKSA80034006798177,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 19, 2025, 9:46:43 PM",APPORKSA80034006802059,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 19, 2025, 6:00:52 PM",APPORKSA80034006792601,KYF,Returning,Saudi Arabia,App,WOMEN,TORY BURCH,MINI BAGS,2528.95
"Mar 19, 2025, 12:20:17 PM",APPORKSA80034006798591,KYF,NEW,Saudi Arabia,App,WOMEN,PUMA,SNEAKERS,344.85
"Mar 19, 2025, 12:20:17 PM",APPORKSA80034006798591,KYF,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,536.45
"Mar 19, 2025, 6:49:38 AM",ANDENKSA80033006780699,KYT,NEW,Saudi Arabia,App,WOMEN,TORY BURCH,MINI BAGS,1647.65
"Mar 19, 2025, 6:16:06 AM",ORKSA80033000100665,BH7,Returning,Saudi Arabia,Web,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,406.16
"Mar 19, 2025, 6:00:29 AM",APPORKSA80034006788828,KYF,Returning,Saudi Arabia,App,WOMEN,JACQUEMUS,TOP-HANDLE BAGS,2184.09
"Mar 19, 2025, 4:33:14 AM",APPORKSA80034006797220,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,MINI BAGS,429.15
"Mar 19, 2025, 3:17:07 AM",ORUAE80031000342880,KYF,Returning,United Arab Emirates,Web,WOMEN,THEMOIRè,CLUTCHES,1054.29
"Mar 19, 2025, 1:52:19 AM",APPENKSA80033006797426,BH6,NEW,Saudi Arabia,App,WOMEN,BIRKENSTOCK,FLAT SHOES,712.71
"Mar 19, 2025, 1:44:48 AM",APPENKSA80033006789528,BH33,NEW,Saudi Arabia,App,WOMEN,DEMELLIER,CLUTCHES,1149.52
"Mar 19, 2025, 1:19:27 AM",APPORKSA80034006797147,KYF,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2176.43
"Mar 19, 2025, 12:16:00 AM",APPORKSA80034006792115,BH7,Returning,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,574.76
"Mar 18, 2025, 11:37:21 PM",APPORKSA80034005939671,KYF,Returning,Saudi Arabia,App,WOMEN,SAM EDELMAN,PUMPS,574.76
"Mar 18, 2025, 10:30:44 PM",APPORKSA80034006561594,KYF,Returning,Saudi Arabia,App,BOY,ASICS,SNEAKERS,567.08
"Mar 18, 2025, 10:27:38 PM",APPORKSA80034006795961,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,429.15
"Mar 18, 2025, 9:56:05 PM",ORUAE80031000342841,CK,NEW,United Arab Emirates,Web,WOMEN,MULBERRY,TOP-HANDLE BAGS,4251.43
"Mar 18, 2025, 8:26:41 PM",APPORKSA80034006795040,KYF,NEW,Saudi Arabia,App,MEN,BIRKENSTOCK,SANDALS,383.17
"Mar 18, 2025, 5:20:39 PM",APPORKSA80034006749553,DH2,Returning,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2176.43
"Mar 18, 2025, 5:10:57 PM",APPORKSA80034006600077,KYF,Returning,Saudi Arabia,App,MEN,BOUGEOTTE,LOAFERS,1892.88
"Mar 18, 2025, 3:46:30 PM",APPENUAE80031006768203,KYF,Returning,United Arab Emirates,App,WOMEN,CREP PROTECT,SHOE CARE,68.57
"Mar 18, 2025, 2:45:06 PM",ORKSA80033000100620,KYT,Returning,Saudi Arabia,Web,MEN,AXEL ARIGATO,SNEAKERS,1808.58
"Mar 18, 2025, 1:29:16 PM",APPENKSA80033006689969,KYF,NEW,Saudi Arabia,App,MEN,DUKE + DEXTER,LOAFERS,1149.52
"Mar 18, 2025, 11:08:07 AM",APPENKSA80033006792955,KYF,NEW,Saudi Arabia,App,BOY,NEW BALANCE,SNEAKERS,429.15
"Mar 18, 2025, 10:53:23 AM",APPORKSA80034006740122,KYF,NEW,Saudi Arabia,App,WOMEN,SEBAGO,FLAT SHOES,597.75
"Mar 18, 2025, 10:05:23 AM",APPORKSA80034006136028,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 18, 2025, 8:56:20 AM",ANDORKSA80034006584483,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",CREP PROTECT,SHOE CARE,84.3
"Mar 18, 2025, 8:56:20 AM",ANDORKSA80034006584483,KYF,Returning,Saudi Arabia,App,WOMEN,CHLOE,SNEAKERS,2988.75
"Mar 18, 2025, 8:56:20 AM",ANDORKSA80034006584483,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",JASON MARKK,SHOE CARE,137.94
"Mar 18, 2025, 7:40:52 AM",APPORKSA80034006712755,BH17,Returning,Saudi Arabia,App,GIRL,VEJA,SNEAKERS,751.02
"Mar 18, 2025, 3:51:47 AM",APPORKSA80034006791677,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ASICS,SNEAKERS,659.06
"Mar 18, 2025, 2:18:06 AM",ORKSA80034000099176,KYF,NEW,Saudi Arabia,Web,WOMEN,JW PEI,MINI BAGS,574.76
"Mar 18, 2025, 2:16:24 AM",APPENKSA80033006612992,KYF,Returning,Saudi Arabia,App,WOMEN,SCHUTZ,SANDALS,521.11
"Mar 18, 2025, 1:28:03 AM",APPORKSA80034006790880,KYF,NEW,Saudi Arabia,App,WOMEN,TONY BIANCO,SANDALS,597.75
"Mar 18, 2025, 12:16:36 AM",APPENKSA80033006753110,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 17, 2025, 11:30:04 PM",APPORKSA80034006790266,BH7,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2674.55
"Mar 17, 2025, 10:31:55 PM",APPORKSA80034006790007,KYF,NEW,Saudi Arabia,App,WOMEN,TORY BURCH,MULES,1915.87
"Mar 17, 2025, 10:03:16 PM",APPORKSA80034006789796,KYF,NEW,Saudi Arabia,App,WOMEN,MARGESHERWOOD,SHOULDER BAGS,819.99
"Mar 17, 2025, 9:54:35 PM",APPORKSA80034006741605,KYF,NEW,Saudi Arabia,App,WOMEN,PUMA,SNEAKERS,344.85
"Mar 17, 2025, 8:38:28 PM",APPORKSA80034006740758,BH7,Returning,Saudi Arabia,App,GIRL,VEJA,SNEAKERS,375.51
"Mar 17, 2025, 7:15:58 PM",APPORKSA80034006703477,KYF,Returning,Saudi Arabia,App,WOMEN,VERSACE,MINI BAGS,4789.67
"Mar 17, 2025, 4:56:02 PM",APPENKSA80033006754685,KYF,Returning,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",NEW BALANCE,SNEAKERS,475.14
"Mar 17, 2025, 3:57:03 PM",APPORKSA80034006755758,KYF,Returning,Saudi Arabia,App,GIRL,VEJA,SNEAKERS,390.84
"Mar 17, 2025, 3:38:41 PM",APPENKSA80033006763360,KYF,Returning,Saudi Arabia,App,WOMEN,BIRKENSTOCK,SANDALS,390.84
"Mar 17, 2025, 3:25:05 PM",ORKSA80034000099153,KYF,Returning,Saudi Arabia,Web,"ADULT-UNISEX"", ""MEN"", ""WOMEN",ADIDAS,SNEAKERS,421.49
"Mar 17, 2025, 3:01:18 PM",APPORKSA80034006754909,KYF,Returning,Saudi Arabia,App,MEN,HOKA,SNEAKERS,620.74
"Mar 17, 2025, 12:39:27 PM",APPENKSA80033006695365,KYF,Returning,Saudi Arabia,App,WOMEN,JENNIFER CHAMANDI,PUMPS,2322.03
"Mar 17, 2025, 10:48:54 AM",APPORKSA80034006786808,KYF,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 17, 2025, 9:58:44 AM",APPORKSA80034006786691,KYF,NEW,Saudi Arabia,App,BABY,ADIDAS,SNEAKERS,206.91
"Mar 17, 2025, 3:15:58 AM",APPORKSA80034006785604,KYF,NEW,Saudi Arabia,App,MEN,MAGNANNI,SNEAKERS,1134.19
"Mar 17, 2025, 2:09:18 AM",APPORKSA80034006465378,KYF,Returning,Saudi Arabia,App,UNISEX,ADIDAS,SNEAKERS,229.9
"Mar 17, 2025, 1:38:55 AM",APPORKSA80034006765509,KYT,NEW,Saudi Arabia,App,WOMEN,JW PEI,TOP-HANDLE BAGS,390.84
"Mar 16, 2025, 11:02:40 PM",APPORKSA80034006774543,KYF,Returning,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,1984.84
"Mar 16, 2025, 10:46:36 PM",APPORKSA80034006784137,KYF,NEW,Saudi Arabia,App,WOMEN,AQUAZZURA,PUMPS,3785.76
"Mar 16, 2025, 10:11:30 PM",APPENKSA80033006725479,KYT,Returning,Saudi Arabia,App,MEN,MAGNANNI,LOAFERS,1256.81
"Mar 16, 2025, 10:11:11 PM",APPORKSA80034006766861,KYF,NEW,Saudi Arabia,App,WOMEN,TORY BURCH,JEWELRY,459.81
"Mar 16, 2025, 9:58:17 PM",APPORKSA80034006783770,KYF,NEW,Saudi Arabia,App,WOMEN,TORY BURCH,MINI BAGS,1141.86
"Mar 16, 2025, 9:34:21 PM",APPORKSA80034005860120,DH3,Returning,Saudi Arabia,App,MEN,BIRKENSTOCK,SANDALS,613.0799999999999
"Mar 16, 2025, 7:40:58 PM",APPENKSA80033006712870,KYF,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2176.43
"Mar 16, 2025, 2:05:05 PM",ORUAE80031000342578,BH7,NEW,United Arab Emirates,Web,WOMEN,JW PEI,TOP-HANDLE BAGS,394.29
"Mar 16, 2025, 12:11:31 PM",APPENKSA80033006781720,KYF,NEW,Saudi Arabia,App,BOY,DOLCE & GABBANA,LOAFERS & MOCCASINS,1080.55
"Mar 16, 2025, 4:50:56 AM",APPENKSA80033006780711,KYF,Returning,Saudi Arabia,App,UNISEX,ASICS,SNEAKERS,206.91
"Mar 16, 2025, 4:25:32 AM",APPENKSA80033006780558,BH7,NEW,Saudi Arabia,App,WOMEN,TORY BURCH,JEWELRY,1417.74
"Mar 15, 2025, 11:33:02 PM",APPORKSA80034006606580,KYF,NEW,Saudi Arabia,App,WOMEN,SAM EDELMAN,FLAT SHOES,536.45
"Mar 15, 2025, 10:49:25 PM",APPENKSA80033006778908,KYF,NEW,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2268.39
"Mar 15, 2025, 7:45:20 PM",APPORKSA80034006771117,KYF,Returning,Saudi Arabia,App,WOMEN,JW PEI,TOTES,574.76
"Mar 15, 2025, 4:57:49 PM",APPENKSA80033006777196,KYF,NEW,Saudi Arabia,App,GIRL,BABYWALKER,BALLERINAS,337.2
"Mar 15, 2025, 3:52:47 PM",APPORKSA80034006776831,KYF,Returning,Saudi Arabia,App,WOMEN,SAM EDELMAN,CROSS BODY BAGS,367.84
"Mar 15, 2025, 10:55:25 AM",APPENKSA80033006660842,KYF,Returning,Saudi Arabia,App,WOMEN,SAM EDELMAN,FLAT SHOES,406.16
"Mar 15, 2025, 10:55:25 AM",APPENKSA80033006660842,KYF,Returning,Saudi Arabia,App,WOMEN,STEVE MADDEN,FLAT SHOES,390.84
"Mar 15, 2025, 6:31:05 AM",ORKSA80033000100457,BH6,Returning,Saudi Arabia,Web,WOMEN,JW PEI,TOP-HANDLE BAGS,398.5
"Mar 15, 2025, 5:29:05 AM",ORKSA80033000100452,KYF,Returning,Saudi Arabia,Web,WOMEN,SAM EDELMAN,FLAT SHOES,574.76
"Mar 15, 2025, 4:55:19 AM",APPORKSA80034006770164,KYF,Returning,Saudi Arabia,App,WOMEN,MICHAEL KORS,SNEAKERS,705.04
"Mar 15, 2025, 3:28:52 AM",APPORKSA80034006701168,BH7,Returning,Saudi Arabia,App,WOMEN,MALONE SOULIERS,MULES,2176.43
"Mar 15, 2025, 2:07:41 AM",APPORKSA80034006774234,KYF,NEW,Saudi Arabia,App,"ADULT-UNISEX"", ""MEN"", ""WOMEN",BIRKENSTOCK,SANDALS,582.42
